umbral,roc_auc,pr_auc,sensibilidad,especificidad,precision_ppv,npv,f1,tn,fp,fn,tp,fold,n_test,positivos_test,mejores_parametros
0.10438826739965117,0.7059722885809843,0.24349175002942275,0.5714285714285714,0.705685618729097,0.18518518518518517,0.9336283185840708,0.27972027972027974,211,88,15,20,1,334,35,"{'modelo__bagging_temperature': 0, 'modelo__depth': 4, 'modelo__iterations': 500, 'modelo__l2_leaf_reg': 5, 'modelo__learning_rate': 0.01}"
0.10090489969816556,0.699187768752986,0.19236486166974365,0.6571428571428571,0.7090301003344481,0.20909090909090908,0.9464285714285714,0.31724137931034485,212,87,12,23,2,334,35,"{'modelo__bagging_temperature': 0, 'modelo__depth': 4, 'modelo__iterations': 500, 'modelo__l2_leaf_reg': 5, 'modelo__learning_rate': 0.01}"
0.09803188206834478,0.6904855902092379,0.1822719177026175,0.5882352941176471,0.6409395973154363,0.15748031496062992,0.9317073170731708,0.2484472049689441,191,107,14,20,3,332,34,"{'modelo__bagging_temperature': 0, 'modelo__depth': 4, 'modelo__iterations': 500, 'modelo__l2_leaf_reg': 5, 'modelo__learning_rate': 0.01}"
0.10497691932457935,0.6795098039215686,0.16841955942925507,0.5,0.7066666666666667,0.1619047619047619,0.925764192139738,0.2446043165467626,212,88,17,17,4,334,34,"{'modelo__bagging_temperature': 0, 'modelo__depth': 6, 'modelo__iterations': 500, 'modelo__l2_leaf_reg': 5, 'modelo__learning_rate': 0.01}"
0.07953798708375584,0.6399763918945505,0.2401713736026055,0.6470588235294118,0.47157190635451507,0.12222222222222222,0.9215686274509803,0.205607476635514,141,158,12,22,5,333,34,"{'modelo__bagging_temperature': 0, 'modelo__depth': 4, 'modelo__iterations': 500, 'modelo__l2_leaf_reg': 5, 'modelo__learning_rate': 0.01}"
