test_size_calibracion,metodo_calibracion,auc_sin_calibrar_mean,auc_sin_calibrar_std,auc_calibrado_mean,auc_calibrado_std,auprc_sin_calibrar_mean,auprc_sin_calibrar_std,auprc_calibrado_mean,auprc_calibrado_std,brier_sin_calibrar_mean,brier_sin_calibrar_std,brier_calibrado_mean,brier_calibrado_std,logloss_sin_calibrar_mean,logloss_sin_calibrar_std,logloss_calibrado_mean,logloss_calibrado_std,ece_sin_calibrar_mean,ece_sin_calibrar_std,ece_calibrado_mean,ece_calibrado_std,ranking
0.2,sigmoid,0.703580674217841,0.02845012979446539,0.703580674217841,0.02845012979446539,0.2047659668236744,0.01719932828468107,0.2047659668236744,0.01719932828468107,0.09770980960863054,0.002801035876107528,0.08859314808426805,0.0008349352538645637,0.34169991407398015,0.007337141900909115,0.3101891667663594,0.005204261309401987,0.09152603137685736,0.004220011225694612,0.014503662572468512,0.009840889942148639,1
0.3,sigmoid,0.7000855981852488,0.015752646166760018,0.7000855981852488,0.015752646166760018,0.20582732505990559,0.017038583930809436,0.20582732505990559,0.017038583930809436,0.09822075014654282,0.002173649755592375,0.08863073747643777,0.0008148753958987832,0.3435000661850499,0.00466798588950372,0.31087915230301083,0.0026777392236853738,0.09229012228095318,0.005570551564546359,0.013736272643085473,0.007671715818591454,2
0.25,sigmoid,0.7056279948058589,0.017619729464704973,0.7056279948058589,0.017619729464704973,0.2072899244761774,0.015139416947732688,0.2072899244761774,0.015139416947732688,0.09775773493427665,0.0018933907497735891,0.08874510066411422,0.0005638072587304331,0.34167379864616804,0.004289223502974612,0.3104486956348156,0.002455329062451686,0.09159070129003329,0.0051661392881072405,0.01657962925304785,0.005443950684635326,3
0.3,isotonic,0.7000855981852488,0.015752646166760018,0.695382338184748,0.01748864445111842,0.20582732505990559,0.017038583930809436,0.18683628503043037,0.01391080709805126,0.09822075014654282,0.002173649755592375,0.08980560364181386,0.0008789751415830027,0.3435000661850499,0.004667985889503706,0.40303601033129455,0.041050417723222876,0.09229012228095318,0.005570551564546359,0.012805496739662081,0.005175182963270666,4
0.25,isotonic,0.7056279948058589,0.017619729464704973,0.6970815032041248,0.02703642796056632,0.2072899244761774,0.015139416947732688,0.18930727365930974,0.020932529048317924,0.09775773493427665,0.0018933907497735891,0.09048756817099055,0.0012704096749937518,0.34167379864616804,0.004289223502974612,0.4239996309760202,0.03921759413025131,0.09159070129003329,0.005166139288107242,0.023937380112747323,0.006467052390802776,5
0.2,isotonic,0.703580674217841,0.02845012979446539,0.6960344036126982,0.022200153448722188,0.2047659668236744,0.01719932828468107,0.18143536231824572,0.012830829857024863,0.09770980960863054,0.0028010358761075167,0.09105883666700747,0.0012156867354117032,0.34169991407398015,0.007337141900909115,0.434280531887841,0.12989129076357192,0.09152603137685736,0.004220011225694609,0.022774742255234723,0.005213073053388384,6
