auc,auprc,brier,logloss,ece,fold
0.7125237191650854,0.19949133698929458,0.10305727618084004,1.0563695392312282,0.0433538409271324,1
0.6649784913965586,0.17965148482223767,0.09070553909353052,0.31848940628463995,0.011575153775459007,2
0.6971413565426171,0.19171516478120113,0.09046656560078031,0.4647225212713427,0.02190198758805622,3
0.6813470846109013,0.17228102683686936,0.09201991648244096,0.5174240126669493,0.02657824652183258,4
0.6829815269999747,0.1765945611014326,0.09166623040785399,0.564432501058112,0.027805514774172282,5
