test_size_calibracion,metodo_calibracion,auc_sin_calibrar_mean,auc_sin_calibrar_std,auc_calibrado_mean,auc_calibrado_std,auprc_sin_calibrar_mean,auprc_sin_calibrar_std,auprc_calibrado_mean,auprc_calibrado_std,brier_sin_calibrar_mean,brier_sin_calibrar_std,brier_calibrado_mean,brier_calibrado_std,logloss_sin_calibrar_mean,logloss_sin_calibrar_std,logloss_calibrado_mean,logloss_calibrado_std,ece_sin_calibrar_mean,ece_sin_calibrar_std,ece_calibrado_mean,ece_calibrado_std,ranking
0.25,sigmoid,0.6586785401162512,0.054820623435940685,0.6586785401162512,0.054820623435940685,0.2126347253971576,0.05388120950144647,0.2126347253971576,0.05388120950144647,0.09594281158465875,0.0024648950558301577,0.09635124887932914,0.002589608469953205,0.3354009350265991,0.011514401472676256,0.3366078489511706,0.009280613968934915,0.020204029113589463,0.007462436651762911,0.022068750761889327,0.015433109485758916,1
0.3,sigmoid,0.6570780448011089,0.04596657769864837,0.6570780448011089,0.04596657769864837,0.21101048127673439,0.0449107537629746,0.21101048127673439,0.0449107537629746,0.09592770825510673,0.0020645596224316077,0.09636347134121606,0.0020922729816286265,0.3353733260280478,0.009750216081344997,0.3370343019162464,0.007303068331675924,0.019973449303569958,0.005901918516945869,0.020993350303423718,0.01357045275921267,2
0.2,sigmoid,0.6593484940733421,0.05334418416749297,0.6593484940733421,0.05334418416749297,0.21313837289967483,0.054843941741339435,0.21313837289967483,0.054843941741339435,0.09594150967431003,0.0023067422556485116,0.09671419488817204,0.0023743689842675017,0.33512055123527723,0.01072083060549817,0.3378029889838716,0.008478030263482617,0.02023788783243251,0.0053116685339893634,0.028587591102385086,0.009421220669000654,3
0.3,isotonic,0.6570780448011089,0.04596657769864837,0.6521841951671357,0.044721007639740504,0.21101048127673439,0.0449107537629746,0.19151243587414457,0.03243606189399714,0.09592770825510673,0.0020645596224316077,0.0967467040939505,0.002857644357922752,0.3353733260280478,0.009750216081344997,0.4337575430475013,0.1108898812963925,0.019973449303569958,0.005901918516945869,0.012911920070260291,0.00672936355546591,4
0.25,isotonic,0.6586785401162512,0.054820623435940685,0.6508821308586284,0.04781396116184764,0.2126347253971576,0.05388120950144647,0.18751562255820567,0.039397089006608425,0.09594281158465875,0.0024648950558301577,0.09729808711523939,0.004085854626675639,0.3354009350265991,0.011514401472676256,0.42925103674570897,0.10824873027563081,0.020204029113589463,0.007462436651762911,0.02100159645968764,0.015974112305885427,5
0.2,isotonic,0.6593484940733421,0.05334418416749297,0.6553921738964085,0.06054896240850686,0.21313837289967483,0.054843941741339435,0.1910630629379427,0.04415621329864545,0.09594150967431003,0.0023067422556485116,0.09752717904694301,0.0027209211056692965,0.33512055123527723,0.01072083060549817,0.42015703247720104,0.0687793179341599,0.02023788783243251,0.0053116685339893634,0.02382761007825544,0.015174660382129904,6
